stop_id,stop_name,stop_desc,stop_lat,stop_lon
350249,"FLATBUSH AV/RYAN VISITORS CENTER","FLATBUSH AV & RYAN VISITORS CENTER",  40.587664, -73.898453
350250,"FLATBUSH AV/RYAN VISITORS CENTER","FLATBUSH AV & RYAN VISITORS CENTER",  40.588162, -73.898359
350260,"AVENUE H/FLATBUSH AV","AVENUE H & FLATBUSH AV",  40.631678, -73.946552
350264,"AVENUE M / E 98 ST","AVENUE M  &  E 98 ST",  40.637428, -73.892805
350265,"FLATBUSH AV/AVENUE U","FLATBUSH AV & AVENUE U",  40.609389, -73.922303
350274,"FILLMORE AV / BURNETT ST","FILLMORE AV  &  BURNETT ST",  40.607663, -73.938871
400023,"MADISON AV/E 56 ST","MADISON AV & E 56 ST",  40.761612, -73.972856
400053,"MADISON AV/E 123 ST","MADISON AV & E 123 ST",  40.804757, -73.941344
400070,"TRINITY PL/RECTOR ST","TRINITY PL & RECTOR ST",  40.708017, -74.012775
400071,"CHURCH ST / LIBERTY ST","CHURCH ST  &  LIBERTY ST",  40.709803, -74.011469
400098,"5 AV/W 125 ST","5 AV & W 125 ST",  40.805922, -73.942725
400118,"5 AV/E 87 ST","5 AV & E 87 ST",  40.782189, -73.960033
400120,"5 AV/E 81 ST","5 AV & E 81 ST",  40.778479, -73.962774
400124,"5 AV/E 72 ST","5 AV & E 72 ST",  40.772446, -73.967247
400125,"5 AV/E 69 ST","5 AV & E 69 ST",  40.770280, -73.968760
400128,"5 AV/E 62 ST","5 AV & E 62 ST",  40.766094, -73.971754
400161,"BROADWAY/LISPENARD ST","BROADWAY & LISPENARD ST",  40.718824, -74.002479
400171,"BROADWAY/MORRIS ST","BROADWAY & MORRIS ST",  40.705797, -74.013476
400324,"5 AV/W 33 ST","5 AV & W 33 ST",  40.747746, -73.985196
400353,"MADISON AV/E 32 ST","MADISON AV & E 32 ST",  40.746554, -73.983794
400354,"MADISON AV / E 34 ST","MADISON AV  &  E 34 ST",  40.747888, -73.982775
400358,"MADISON AV/E 45 ST","MADISON AV & E 45 ST",  40.755015, -73.977583
400360,"MADISON AV/E 49 ST","MADISON AV & E 49 ST",  40.757518, -73.975679
400362,"MADISON AV/E 55 ST","MADISON AV & E 55 ST",  40.761083, -73.973121
400363,"MADISON AV/E 57 ST","MADISON AV & E 57 ST",  40.762387, -73.972075
400514,"5 AV/W 52 ST","5 AV & W 52 ST",  40.759933, -73.976291
400515,"5 AV/W 49 ST","5 AV & W 49 ST",  40.758075, -73.977632
400516,"5 AV/W 46 ST","5 AV & W 46 ST",  40.756155, -73.979003
400518,"5 AV/W 41 ST","5 AV & W 41 ST",  40.752947, -73.981346
400519,"5 AV/W 38 ST","5 AV & W 38 ST",  40.751076, -73.982715
400552,"W 32 ST/7 AV","W 32 ST & 7 AV",  40.748909, -73.989861
400555,"E 32 ST/5 AV","E 32 ST & 5 AV",  40.746977, -73.985259
400561,"MADISON AV/E 42 ST","MADISON AV & E 42 ST",  40.753142, -73.978961
400742,"6 AV/W 55 ST","6 AV & W 55 ST",  40.762965, -73.978080
400747,"BROADWAY/W 63 ST","BROADWAY & W 63 ST",  40.771470, -73.981943
400910,"CHURCH ST/CHAMBERS ST","CHURCH ST & CHAMBERS ST",  40.715020, -74.007812
401014,"CENTRAL PARK SOUTH/7 AV","CENTRAL PARK SOUTH & 7 AV",  40.767046, -73.979239
401021,"AMSTERDAM AV/W 72 ST","AMSTERDAM AV & W 72 ST",  40.778731, -73.981420
401099,"COLUMBUS AV/W 72 ST","COLUMBUS AV & W 72 ST",  40.777356, -73.978925
401165,"PARK ROW/BEEKMAN ST","PARK ROW & BEEKMAN ST",  40.711588, -74.007089
401348,"BROADWAY/W 63 ST","BROADWAY & W 63 ST",  40.770882, -73.982338
401360,"7 AV/W 34 ST","7 AV & W 34 ST",  40.750554, -73.991077
401749,"2 AV/E 96 ST","2 AV & E 96 ST",  40.784201, -73.947265
401753,"2 AV/E 87 ST","2 AV & E 87 ST",  40.778510, -73.951430
401764,"2 AV/E 61 ST","2 AV & E 61 ST",  40.761701, -73.963644
401800,"WATER ST/MAIDEN LN","WATER ST & MAIDEN LN",  40.706103, -74.006269
401803,"WATER ST/BROAD ST","WATER ST & BROAD ST",  40.703011, -74.011719
401822,"E 34 ST /5 AV","E 34 ST  & 5 AV",  40.748302, -73.984386
401823,"E 34 ST /MADISON AV","E 34 ST  & MADISON AV",  40.747644, -73.982830
401824,"E 34 ST /PARK AV","E 34 ST  & PARK AV",  40.746929, -73.981102
401826,"E 34 ST /3 AV","E 34 ST  & 3 AV",  40.745599, -73.977973
401827,"E 34 ST /2 AV","E 34 ST  & 2 AV",  40.744780, -73.976027
401840,"E 34 ST/3 AV","E 34 ST & 3 AV",  40.746026, -73.978580
401844,"W 34 ST/5 AV","W 34 ST & 5 AV",  40.748603, -73.984667
401867,"W 81 ST/COLUMBUS AV","W 81 ST & COLUMBUS AV",  40.783126, -73.974335
401890,"W 81 ST/CENTRAL PARK WEST","W 81 ST & CENTRAL PARK WEST",  40.782225, -73.971853
402082,"PARK ROW/SPRUCE ST","PARK ROW & SPRUCE ST",  40.711867, -74.006112
402085,"FRANKFORT ST / PEARL ST","FRANKFORT ST  &  PEARL ST",  40.709519, -74.001808
402132,"E 23 ST / PARK AV SOUTH","E 23 ST  &  PARK AV SOUTH",  40.740033, -73.986163
402134,"E 23 ST / 3 AV","E 23 ST  &  3 AV",  40.738697, -73.982969
402135,"E 23 ST / 2 AV","E 23 ST  &  2 AV",  40.737898, -73.981026
402143,"E 23 ST / 1 AV","E 23 ST  &  1 AV",  40.737050, -73.978653
402145,"E 23 ST / 3 AV","E 23 ST  &  3 AV",  40.738993, -73.983279
402215,"E 57 ST / 3 AV","E 57 ST  &  3 AV",  40.760058, -73.967250
402377,"E 59 ST/MADISON AV","E 59 ST & MADISON AV",  40.763457, -73.971227
402379,"E 59 ST/LEXINGTON AV","E 59 ST & LEXINGTON AV",  40.761984, -73.967743
402380,"E 59 ST/3 AV","E 59 ST & 3 AV",  40.761312, -73.966273
402441,"E 60 ST/2 AV","E 60 ST & 2 AV",  40.761691, -73.964764
402443,"E 60 ST/LEXINGTON AV","E 60 ST & LEXINGTON AV",  40.762893, -73.967593
402446,"5 AV/W 58 ST","5 AV & W 58 ST",  40.763368, -73.973816
402678,"3 AV/E 39 ST","3 AV & E 39 ST",  40.749101, -73.975585
402689,"3 AV/E 69 ST","3 AV & E 69 ST",  40.767890, -73.961845
402697,"3 AV/E 91 ST","3 AV & E 91 ST",  40.782086, -73.951458
402826,"LEXINGTON AV/E 79 ST","LEXINGTON AV & E 79 ST",  40.774914, -73.959031
402831,"LEXINGTON AV/E 70 ST","LEXINGTON AV & E 70 ST",  40.769067, -73.963320
402838,"LEXINGTON AV/E 56 ST","LEXINGTON AV & E 56 ST",  40.760207, -73.969770
403266,"5 AV/W 55 ST","5 AV & W 55 ST",  40.761800, -73.974912
403293,"PEARL ST / PECK SLIP","PEARL ST  &  PECK SLIP",  40.708771, -74.002757
403359,"E 34 ST/1 AV","E 34 ST & 1 AV",  40.743958, -73.973693
403418,"LEXINGTON AV/E 96 ST","LEXINGTON AV & E 96 ST",  40.785480, -73.951330
403419,"LEXINGTON AV/E 86 ST","LEXINGTON AV & E 86 ST",  40.779426, -73.955739
403424,"LEXINGTON AV/E 50 ST","LEXINGTON AV & E 50 ST",  40.756659, -73.972382
403425,"LEXINGTON AV/E 42 ST","LEXINGTON AV & E 42 ST",  40.751393, -73.976286
403434,"3 AV/E 85 ST","3 AV & E 85 ST",  40.778468, -73.954121
403456,"MADISON AV/E 38 ST","MADISON AV & E 38 ST",  40.750211, -73.981103
403457,"MADISON AV / E 40 ST","MADISON AV  &  E 40 ST",  40.751633, -73.980114
403485,"BROADWAY/W 220 ST","BROADWAY & W 220 ST",  40.872200, -73.913179
403539,"W 32 ST/BROADWAY","W 32 ST & BROADWAY",  40.748285, -73.988269
403593,"E 60 ST/MADISON AV","E 60 ST & MADISON AV",  40.764419, -73.971135
403595,"LEXINGTON AV/E 65 ST","LEXINGTON AV & E 65 ST",  40.765636, -73.965813
403617,"E 57 ST / LEXINGTON AV","E 57 ST  &  LEXINGTON AV",  40.761260, -73.969737
403639,"PARK ROW/BEEKMAN ST","PARK ROW & BEEKMAN ST",  40.711818, -74.006307
403640,"3 AV/E 50 ST","3 AV & E 50 ST",  40.756158, -73.970388
403777,"3 AV/E 97 ST","3 AV & E 97 ST",  40.785730, -73.948748
403797,"7 AV/W 50 ST","7 AV & W 50 ST",  40.761052, -73.983447
403821,"LEXINGTON AV / E 34 ST","LEXINGTON AV  &  E 34 ST",  40.746315, -73.979970
403831,"WATER ST/JOHN ST","WATER ST & JOHN ST",  40.706941, -74.005198
403847,"6 AV/W BROADWAY","6 AV & W BROADWAY",  40.720944, -74.005145
404028,"BROADWAY/W 219 ST","BROADWAY & W 219 ST",  40.871770, -73.913094
404040,"6 AV/W 40 ST","6 AV & W 40 ST",  40.753650, -73.984867
404043,"6 AV/W 45 ST","6 AV & W 45 ST",  40.756959, -73.982445
404081,"5 AV/E 98 ST","5 AV & E 98 ST",  40.789185, -73.954990
404168,"5 AV/E 96 ST","5 AV & E 96 ST",  40.787639, -73.956150
404169,"3 AV/E 55 ST","3 AV & E 55 ST",  40.759026, -73.968297
404202,"BROADWAY/RECTOR ST","BROADWAY & RECTOR ST",  40.707410, -74.012137
404208,"BROADWAY/WORTH ST","BROADWAY & WORTH ST",  40.716249, -74.004629
404220,"BROADWAY/VESEY ST","BROADWAY & VESEY ST",  40.711494, -74.008638
404241,"BROADWAY/CHAMBERS ST","BROADWAY & CHAMBERS ST",  40.714123, -74.006458
404249,"BROADWAY/W 207 ST BAY 1","BROADWAY & W 207 ST BAY 1",  40.867745, -73.921382
404250,"BROADWAY/W 207 ST","BROADWAY & W 207 ST",  40.867705, -73.920997
404299,"MADISON AV / E 48 ST","MADISON AV  &  E 48 ST",  40.756697, -73.976284
404302,"E 59 ST/2 AV","E 59 ST & 2 AV",  40.760592, -73.964646
404303,"5 AV/E 78 ST","5 AV & E 78 ST",  40.776252, -73.964412
404833,"E 23 ST / PARK AV SOUTH","E 23 ST  &  PARK AV SOUTH",  40.740394, -73.986612
404932,"BROADWAY/CORTLANDT ST","BROADWAY & CORTLANDT ST",  40.709700, -74.010188
404950,"E 34 ST/1 AV","E 34 ST & 1 AV",  40.743792, -73.973651
405024,"CHURCH ST /WORTH ST","CHURCH ST  & WORTH ST",  40.716991, -74.006211
405046,"6 AV/W 53 ST","6 AV & W 53 ST",  40.761864, -73.978892
405049,"5 AV/W 35 ST","5 AV & W 35 ST",  40.748990, -73.984317
405060,"CHURCH ST/VESEY ST","CHURCH ST & VESEY ST",  40.711917, -74.010139
405179,"5 AV/W 44 ST","5 AV & W 44 ST",  40.754889, -73.979923
405220,"WATER ST / PINE ST","WATER ST  &  PINE ST",  40.705789, -74.006696
405256,"TRINITY PL/MORRIS ST","TRINITY PL & MORRIS ST",  40.706390, -74.013905
405291,"7 AV/W 57 ST","7 AV & W 57 ST",  40.765453, -73.980210
405337,"WATER ST/GOUVERNEUR LN","WATER ST & GOUVERNEUR LN",  40.704669, -74.008260
405380,"MADISON AV/E 28 ST","MADISON AV & E 28 ST",  40.744106, -73.985500
405399,"WATER ST/BROAD ST","WATER ST & BROAD ST",  40.703104, -74.011308
405403,"3 AV/E 55 ST","3 AV & E 55 ST",  40.758873, -73.968456
405428,"DYCKMAN ST/SHERMAN AV","DYCKMAN ST & SHERMAN AV",  40.863442, -73.925994
405442,"DYCKMAN ST/SHERMAN AV","DYCKMAN ST & SHERMAN AV",  40.863748, -73.926021
405490,"MADISON AV/E 63 ST","MADISON AV & E 63 ST",  40.766311, -73.969348
405638,"E 57 ST/LEXINGTON AV","E 57 ST & LEXINGTON AV",  40.760520, -73.968291
405639,"E 57 ST/3 AV","E 57 ST & 3 AV",  40.760493, -73.968220
405651,"3 AV/E 85 ST","3 AV & E 85 ST",  40.778284, -73.954265
450001,"3 AV/E 38 ST","3 AV & E 38 ST",  40.748354, -73.976096
450002,"3 AV/E 38 ST","3 AV & E 38 ST",  40.748139, -73.976244
450004,"3 AV/E 43 ST","3 AV & E 43 ST",  40.751559, -73.973767
450005,"3 AV/E 44 ST","3 AV & E 44 ST",  40.751994, -73.973438
450006,"3 AV/E 50 ST","3 AV & E 50 ST",  40.755884, -73.970552
450011,"6 AV/W 36 ST","6 AV & W 36 ST",  40.751003, -73.986790
450012,"6 AV/W 37 ST","6 AV & W 37 ST",  40.751612, -73.986325
450013,"6 AV/W 37 ST","6 AV & W 37 ST",  40.751742, -73.986190
450014,"6 AV/W 42 ST","6 AV & W 42 ST",  40.754590, -73.984193
450015,"6 AV/W 42 ST","6 AV & W 42 ST",  40.754737, -73.984088
450016,"6 AV/W 43 ST","6 AV & W 43 ST",  40.755760, -73.983318
450017,"6 AV/W 44 ST","6 AV & W 44 ST",  40.755988, -73.983132
450018,"6 AV/W 44 ST","6 AV & W 44 ST",  40.756262, -73.982958
450019,"6 AV/W 45 ST","6 AV & W 45 ST",  40.756684, -73.982655
450020,"6 AV/W 48 ST","6 AV & W 48 ST",  40.758935, -73.981008
450021,"6 AV/W 49 ST","6 AV & W 49 ST",  40.759191, -73.980820
450022,"6 AV/W 51 ST","6 AV & W 51 ST",  40.760426, -73.979877
450023,"6 AV/W 51 ST","6 AV & W 51 ST",  40.760335, -73.979922
450024,"6 AV/W 55 ST","6 AV & W 55 ST",  40.763175, -73.977918
450030,"E 57 ST/ 3 AV","E 57 ST &  3 AV",  40.760391, -73.968015
450031,"E 57 ST/5 AV","E 57 ST & 5 AV",  40.762636, -73.973311
450032,"E 57 ST/MADISON AV","E 57 ST & MADISON AV",  40.762384, -73.972752
450033,"E 57 ST/MADISON AV","E 57 ST & MADISON AV",  40.762333, -73.972631
450035,"MADISON AV/E 70 ST","MADISON AV & E 70 ST",  40.770392, -73.966370
450036,"GREENWICH ST/BATTERY PL","GREENWICH ST & BATTERY PL",  40.704931, -74.014819
450038,"MADISON AV/ E 33 ST","MADISON AV &  E 33 ST",  40.747220, -73.983266
450039,"MADISON AV/ E 38 ST","MADISON AV &  E 38 ST",  40.750395, -73.980965
450041,"MADISON AV/ E 49 ST","MADISON AV &  E 49 ST",  40.757135, -73.975967
450042,"MADISON AV/ E 55 ST","MADISON AV &  E 55 ST",  40.760919, -73.973269
450045,"7 AV/W 41 ST","7 AV & W 41 ST",  40.755520, -73.987468
450046,"5 AV/W 51 ST","5 AV & W 51 ST",  40.759315, -73.976742
450048,"3 AV/E 41 ST","3 AV & E 41 ST",  40.749971, -73.974926
450049,"3 AV/E 49 ST","3 AV & E 49 ST",  40.755084, -73.971226
450050,"3 AV/E 61 ST","3 AV & E 61 ST",  40.762670, -73.965679
450051,"3 AV/E 64 ST","3 AV & E 64 ST",  40.764570, -73.964288
450054,"5 AV/W 26 ST","5 AV & W 26 ST",  40.743613, -73.988216
450055,"5 AV/W 34 ST","5 AV & W 34 ST",  40.748726, -73.984482
450057,"5 AV/W 39 ST","5 AV & W 39 ST",  40.751679, -73.982272
450058,"5 AV/W 40 ST","5 AV & W 40 ST",  40.752142, -73.981916
450059,"5 AV/W 48 ST","5 AV & W 48 ST",  40.757419, -73.978122
450060,"5 AV/W 43 ST","5 AV & W 43 ST",  40.754111, -73.980576
450062,"5 AV/W 54 ST","5 AV & W 54 ST",  40.761160, -73.975377
450063,"5 AV/W 55 ST","5 AV & W 55 ST",  40.761646, -73.975047
450064,"5 AV/W 58 ST","5 AV & W 58 ST",  40.763824, -73.973479
450066,"6 AV/W 35 ST","6 AV & W 35 ST",  40.750341, -73.987222
450067,"6 AV/W 46 ST","6 AV & W 46 ST",  40.757659, -73.981913
450069,"MAIN ST/546 MAIN ST","MAIN ST & 546 MAIN ST",  40.761767, -73.949753
450074,"MAIN ST/ROOSEVELT ISLAND SCHOOL","MAIN ST & ROOSEVELT ISLAND SCHOOL",  40.764306, -73.947463
450078,"E 23 ST/MADISON AV","E 23 ST & MADISON AV",  40.740783, -73.987563
450081,"MADISON AV/ E 27 ST","MADISON AV &  E 27 ST",  40.743302, -73.986094
450082,"MADISON AV/E 23 ST","MADISON AV & E 23 ST",  40.741173, -73.987686
450083,"MADISON AV/E 24 ST","MADISON AV & E 24 ST",  40.741405, -73.987516
450084,"MADISON AV / E 24 ST","MADISON AV  &  E 24 ST",  40.741326, -73.987575
450087,"MADISON AV/E 31 ST","MADISON AV & E 31 ST",  40.745963, -73.984146
450090,"MADISON AV/E 35 ST","MADISON AV & E 35 ST",  40.748512, -73.982353
450091,"MADISON AV/E 36 ST","MADISON AV & E 36 ST",  40.749130, -73.981915
450092,"MADISON AV/E 36 ST","MADISON AV & E 36 ST",  40.748898, -73.982022
450093,"MADISON AV/E 37 ST","MADISON AV & E 37 ST",  40.749401, -73.981650
450094,"MADISON AV/E 39 ST","MADISON AV & E 39 ST",  40.750828, -73.980686
450095,"MADISON AV/E 39 ST","MADISON AV & E 39 ST",  40.751020, -73.980519
450096,"MADISON AV/E 44 ST","MADISON AV & E 44 ST",  40.754202, -73.978170
450097,"MADISON AV/E 44 ST","MADISON AV & E 44 ST",  40.754032, -73.978300
450098,"MADISON AV/E 45 ST","MADISON AV & E 45 ST",  40.754483, -73.977988
450099,"MADISON AV/E 46 ST","MADISON AV & E 46 ST",  40.755797, -73.976950
450100,"MADISON AV/E 47 ST","MADISON AV & E 47 ST",  40.755877, -73.976941
450102,"MADISON AV/E 51 ST","MADISON AV & E 51 ST",  40.758560, -73.974951
450104,"MADISON AV/E 52 ST","MADISON AV & E 52 ST",  40.758850, -73.974710
450105,"MADISON AV/E 53 ST","MADISON AV & E 53 ST",  40.759829, -73.974017
450106,"MADISON AV/E 54 ST","MADISON AV & E 54 ST",  40.760291, -73.973714
450107,"MADISON AV/E 59 ST","MADISON AV & E 59 ST",  40.763682, -73.971246
450109,"MADISON AV/E 60 ST","MADISON AV & E 60 ST",  40.764005, -73.970960
450111,"MADISON AV/E 63 ST","MADISON AV & E 63 ST",  40.766013, -73.969579
450122,"5 AV/W 51 ST","5 AV & W 51 ST",  40.759158, -73.976839
450141,"MAIN ST/10 RIVER RD","MAIN ST & 10 RIVER RD",  40.765055, -73.947006
450142,"WEST RD/ROOSEVELT ISLAND STATION","WEST RD & ROOSEVELT ISLAND STATION",  40.759133, -73.953438
450143,"W MAIN ST/ROOSEVELT ISLAND TRAM","W MAIN ST & ROOSEVELT ISLAND TRAM",  40.757596, -73.954950
450144,"MAIN ST/40 RIVER RD","MAIN ST & 40 RIVER RD",  40.765922, -73.946207
450145,"W LOOP RD/N LOOP RD","W LOOP RD & N LOOP RD",  40.756495, -73.955868
450146,"MAIN ST/POST OFFICE","MAIN ST & POST OFFICE",  40.765040, -73.946799
450147,"MAIN ST/CHAPEL 543 MAIN ST","MAIN ST & CHAPEL 543 MAIN ST",  40.761763, -73.949995
450148,"MAIN ST/RIVER RD","MAIN ST & RIVER RD",  40.765950, -73.946028
450149,"E MAIN ST/ROOSEVELT ISLAND TRAM","E MAIN ST & ROOSEVELT ISLAND TRAM",  40.757319, -73.953689
450150,"MAIN ST/EAST RD","MAIN ST & EAST RD",  40.768818, -73.942729
450151,"MAIN ST/ROOSEVELT ISLAND STATION","MAIN ST & ROOSEVELT ISLAND STATION",  40.758467, -73.952743
450152,"WEST RD/COLER MEMORIAL HOSPITAL","WEST RD & COLER MEMORIAL HOSPITAL",  40.770688, -73.942689
450154,"MAIN ST/EAST RD","MAIN ST & EAST RD",  40.768730, -73.942988
450157,"5 AV/W 30 ST","5 AV & W 30 ST",  40.746027, -73.986439
450176,"CHURCH ST/PARK PL","CHURCH ST & PARK PL",  40.713187, -74.009252
450202,"STATE ST / BATTERY PL","STATE ST  &  BATTERY PL",  40.704472, -74.014153
450203,"STATE ST/BATTERY PL","STATE ST & BATTERY PL",  40.704386, -74.014174
450224,"E 57 ST/MADISON AV","E 57 ST & MADISON AV",  40.762287, -73.972516
450228,"3 AV/E 33 ST","3 AV & E 33 ST",  40.744963, -73.978601
450330,"MADISON AV/E 51 ST","MADISON AV & E 51 ST",  40.758360, -73.975077
450331,"WATER ST/JOHN ST","WATER ST & JOHN ST",  40.707019, -74.004981
450334,"TRINITY PL/THAMES ST","TRINITY PL & THAMES ST",  40.708345, -74.012474
450338,"E 60 ST/2 AV","E 60 ST & 2 AV",  40.761247, -73.963718
450351,"MADISON AV/E 99 ST","MADISON AV & E 99 ST",  40.789292, -73.952573
450352,"5 AV/W 56 ST","5 AV & W 56 ST",  40.762460, -73.974456
450356,"CHURCH ST/PARK PL","CHURCH ST & PARK PL",  40.713331, -74.009129
450375,"W 35 ST/6 AV","W 35 ST & 6 AV",  40.750654, -73.983601
450376,"6 AV/W 56 ST","6 AV & W 56 ST",  40.763710, -73.977473
450377,"6 AV/W 57 ST","6 AV & W 57 ST",  40.764119, -73.977180
450378,"TRINITY PL/THAMES ST","TRINITY PL & THAMES ST",  40.708267, -74.012551
450387,"CHURCH ST/PARK PL","CHURCH ST & PARK PL",  40.713055, -74.009355
450391,"WATER ST / COENTIES SLIP EAST","WATER ST  &  COENTIES SLIP EAST",  40.703230, -74.010937
450392,"6 AV/W 35 ST","6 AV & W 35 ST",  40.750759, -73.986967
450397,"3 AV/E 78 ST","3 AV & E 78 ST",  40.773677, -73.957621
450402,"CHURCH ST/FULTON ST","CHURCH ST & FULTON ST",  40.711665, -74.010267
450409,"3 AV/E 120 ST","3 AV & E 120 ST",  40.800675, -73.937943
450413,"MADISON AV/71 ST","MADISON AV & 71 ST",  40.771024, -73.965917
450417,"6 AV/W 38 ST","6 AV & W 38 ST",  40.752159, -73.985874
450419,"BATTERY PL /WEST ST","BATTERY PL  & WEST ST",  40.704642, -74.016284
450420,"CHURCH ST / BARCLAY ST","CHURCH ST  &  BARCLAY ST",  40.712660, -74.009635
450434,"3 AV/E 86 ST","3 AV & E 86 ST",  40.779238, -73.953585
450436,"3 AV/E 87 ST","3 AV & E 87 ST",  40.779424, -73.953443
450445,"QUEENSBORO BRIDGE EXIT/E 61 ST","QUEENSBORO BRIDGE EXIT & E 61 ST",  40.761326, -73.962466
450446,"5 AV/E 85 ST","5 AV & E 85 ST",  40.780780, -73.961086
450451,"2 AV/E 121 ST","2 AV & E 121 ST",  40.800382, -73.935453
450453,"6 AV/W 37 ST","6 AV & W 37 ST",  40.751378, -73.986524
450457,"MADISON AV/E 29 ST","MADISON AV & E 29 ST",  40.744400, -73.985316
450465,"S LOOP RD/W LOOP RD","S LOOP RD & W LOOP RD",  40.753415, -73.958359
450506,"PEARL ST/PECK SLIP","PEARL ST & PECK SLIP",  40.708873, -74.002640
450539,"W 34 ST/5 AV","W 34 ST & 5 AV",  40.749084, -73.985736
450543,"MADISON AV/E 80 ST","MADISON AV & E 80 ST",  40.777087, -73.961481
450552,"E 34 ST/PARK AV","E 34 ST & PARK AV",  40.747533, -73.982055
450553,"E 34 ST/PARK AV","E 34 ST & PARK AV",  40.747646, -73.982340
500167,"FARMERS BLVD/WESTGATE ST","FARMERS BLVD & WESTGATE ST",  40.674719, -73.763597
500169,"FARMERS BLVD/BENNETT CT","FARMERS BLVD & BENNETT CT",  40.678397, -73.762166
500237,"FARMERS BLVD/WESTGATE ST","FARMERS BLVD & WESTGATE ST",  40.674476, -73.763793
500249,"HILLSIDE AV/PARSONS BLVD","HILLSIDE AV & PARSONS BLVD",  40.707502, -73.803323
500374,"LINDEN BLVD/172 ST","LINDEN BLVD & 172 ST",  40.691805, -73.778258
500380,"LINDEN BLVD/NEWBURG ST","LINDEN BLVD & NEWBURG ST",  40.692124, -73.765993
500382,"LINDEN BLVD/FARMERS BLVD","LINDEN BLVD & FARMERS BLVD",  40.691749, -73.761893
500386,"LINDEN BLVD/197 ST","LINDEN BLVD & 197 ST",  40.693729, -73.754693
500391,"LINDEN BLVD/FRANCIS LEWIS BLVD","LINDEN BLVD & FRANCIS LEWIS BLVD",  40.696231, -73.745616
500410,"LINDEN BLVD/FRANCIS LEWIS BLVD","LINDEN BLVD & FRANCIS LEWIS BLVD",  40.696048, -73.746803
500414,"LINDEN BLVD/197 ST","LINDEN BLVD & 197 ST",  40.693852, -73.754755
500418,"LINDEN BLVD/FARMERS BLVD","LINDEN BLVD & FARMERS BLVD",  40.691840, -73.762996
500419,"LINDEN BLVD/NEWBURG ST","LINDEN BLVD & NEWBURG ST",  40.692237, -73.765903
500420,"LINDEN BLVD/179 ST","LINDEN BLVD & 179 ST",  40.692641, -73.768665
500551,"MERRICK BLVD/SPRINGFIELD BLVD","MERRICK BLVD & SPRINGFIELD BLVD",  40.680072, -73.753769
500555,"MERRICK BLVD/224 ST","MERRICK BLVD & 224 ST",  40.677737, -73.745475
500560,"MERRICK BLVD/233 ST","MERRICK BLVD & 233 ST",  40.674878, -73.737057
500582,"MERRICK BLVD/224 ST","MERRICK BLVD & 224 ST",  40.678067, -73.745737
500587,"MERRICK BLVD/RIDGEDALE AV","MERRICK BLVD & RIDGEDALE AV",  40.680334, -73.753959
500637,"BEDELL ST/ 127 AV","BEDELL ST &  127 AV",  40.679390, -73.773108
500638,"BEDELL ST/130 AV","BEDELL ST & 130 AV",  40.678107, -73.770989
500639,"BEDELL ST/ 133 AV","BEDELL ST &  133 AV",  40.676428, -73.768283
500640,"BEDELL ST/ 134 RD","BEDELL ST &  134 RD",  40.674960, -73.765946
500855,"SANFORD AV/147 ST","SANFORD AV & 147 ST",  40.759789, -73.816948
500859,"SANFORD AV/158 ST","SANFORD AV & 158 ST",  40.760859, -73.807483
500923,"SANFORD AV/162 ST","SANFORD AV & 162 ST",  40.760436, -73.804261
500925,"SANFORD AV/158 ST","SANFORD AV & 158 ST",  40.761123, -73.807876
500930,"SANFORD AV/147 ST","SANFORD AV & 147 ST",  40.759759, -73.817965
500932,"SANFORD AV/BOWNE ST","SANFORD AV & BOWNE ST",  40.758229, -73.823399
500952,"LITTLE NECK PKWY/255 ST","LITTLE NECK PKWY & 255 ST",  40.756501, -73.722589
500953,"LITTLE NECK PKWY/61 AV","LITTLE NECK PKWY & 61 AV",  40.759287, -73.722464
500954,"LITTLE NECK PKWY/58 AV","LITTLE NECK PKWY & 58 AV",  40.761866, -73.723019
500973,"LITTLE NECK PKWY/58 AV","LITTLE NECK PKWY & 58 AV",  40.761708, -73.723276
500975,"LITTLE NECK PKWY/61 AV","LITTLE NECK PKWY & 61 AV",  40.758357, -73.722608
500976,"LITTLE NECK PKWY/CULLMAN AV","LITTLE NECK PKWY & CULLMAN AV",  40.755554, -73.723308
500994,"MAIN ST/NORTHERN BLVD","MAIN ST & NORTHERN BLVD",  40.762739, -73.831742
501000,"NORTHERN BLVD/150 ST","NORTHERN BLVD & 150 ST",  40.765168, -73.815251
501005,"NORTHERN BLVD/159 ST","NORTHERN BLVD & 159 ST",  40.763035, -73.806318
501044,"BELL BLVD/212 ST","BELL BLVD & 212 ST",  40.788588, -73.782168
501046,"BELL BLVD/16 AV","BELL BLVD & 16 AV",  40.785321, -73.778670
501078,"NORTHERN BLVD/159 ST","NORTHERN BLVD & 159 ST",  40.763424, -73.806646
501082,"NORTHERN BLVD/150 ST","NORTHERN BLVD & 150 ST",  40.765396, -73.815043
501087,"UNION ST/NORTHERN BLVD","UNION ST & NORTHERN BLVD",  40.763452, -73.828117
501098,"UNION ST/PARSONS BLVD","UNION ST & PARSONS BLVD",  40.776636, -73.824526
501134,"WILLETS POINT BLVD/PARSONS BLVD","WILLETS POINT BLVD & PARSONS BLVD",  40.776827, -73.824218
501136,"UNION ST/26 AV","UNION ST & 26 AV",  40.774385, -73.826401
