stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
400127,"5 AV/E 63 ST",,  40.766715, -73.971292,,,0,
400128,"5 AV/E 61 ST",,  40.765680, -73.972026,,,0,
400129,"5 AV/E 60 ST",,  40.765226, -73.972459,,,0,
400131,"5 AV/W 53 ST",,  40.760147, -73.976147,,,0,
400133,"5 AV/W 47 ST",,  40.756381, -73.978884,,,0,
400135,"5 AV/W 42 ST",,  40.753141, -73.981216,,,0,
400153,"BROADWAY/WAVERLY PL",,  40.729400, -73.993516,,,0,
400154,"BROADWAY/W 3 ST",,  40.727539, -73.995100,,,0,
400155,"BROADWAY/BLEECKER ST",,  40.726263, -73.996172,,,0,
400157,"BROADWAY/SPRING ST",,  40.722843, -73.999066,,,0,
400162,"BROADWAY/FRANKLIN ST",,  40.717587, -74.003435,,,0,
400166,"BROADWAY/PARK PL",,  40.712679, -74.007665,,,0,
400168,"BROADWAY/CORTLANDT ST",,  40.709969, -74.009942,,,0,
400170,"BROADWAY/RECTOR ST",,  40.707554, -74.011960,,,0,
400176,"E 9 ST/BROADWAY",,  40.731425, -73.992408,,,0,
400190,"MADISON AV/E 35 ST",,  40.748313, -73.982456,,,0,
400191,"MADISON AV/E 37 ST",,  40.749808, -73.981344,,,0,
400224,"CENTRAL PARK NORTH/MALCOLM X BLVD",,  40.798395, -73.952601,,,0,
400225,"CENTRAL PARK NORTH/ADAM C POWELL BLVD",,  40.799354, -73.954975,,,0,
400226,"ADAM C POWELL BLVD/W 113 ST",,  40.801484, -73.953579,,,0,
400227,"ADAM C POWELL BLVD/W 137 ST",,  40.816789, -73.942405,,,0,
400228,"ADAM C POWELL BLVD/W 116 ST",,  40.803426, -73.952158,,,0,
400230,"ADAM C POWELL BLVD/W 121 ST",,  40.806598, -73.949844,,,0,
400231,"ADAM C POWELL BLVD/W 123 ST",,  40.807520, -73.949175,,,0,
400233,"ADAM C POWELL BLVD/W 127 ST",,  40.810475, -73.947009,,,0,
400234,"ADAM C POWELL BLVD/W 129 ST",,  40.811718, -73.946105,,,0,
400235,"ADAM C POWELL BLVD/W 131 ST",,  40.812958, -73.945197,,,0,
400236,"ADAM C POWELL BLVD/W 133 ST",,  40.814190, -73.944300,,,0,
400237,"ADAM C POWELL BLVD/W 135 ST",,  40.815549, -73.943309,,,0,
400238,"ADAM C POWELL BLVD/W 139 ST",,  40.818034, -73.941490,,,0,
400239,"ADAM C POWELL BLVD/W 141 ST",,  40.819296, -73.940571,,,0,
400240,"ADAM C POWELL BLVD/W 143 ST",,  40.820515, -73.939681,,,0,
400241,"ADAM C POWELL BLVD/W 145 ST",,  40.821878, -73.938687,,,0,
400242,"ADAM C POWELL BLVD/W 147 ST",,  40.823169, -73.937752,,,0,
400248,"EDGECOMBE AV/W 155 ST",,  40.830904, -73.940279,,,0,
400249,"EDGECOMBE AV/W 158 ST",,  40.832912, -73.939461,,,0,
400250,"EDGECOMBE AV/W 160 ST",,  40.834045, -73.938133,,,0,
400251,"EDGECOMBE AV/W 162 ST",,  40.835242, -73.937496,,,0,
400252,"EDGECOMBE AV/W 164 ST",,  40.836657, -73.936852,,,0,
400258,"BROADWAY/W 168 ST",,  40.841041, -73.939971,,,0,
400259,"W 166 ST/SAINT NICHOLAS AV",,  40.839624, -73.940184,,,0,
400263,"EDGECOMBE AV/W 164 ST",,  40.836219, -73.937231,,,0,
400264,"EDGECOMBE AV/W 162 ST",,  40.835011, -73.937775,,,0,
400265,"EDGECOMBE AV/W 160 ST",,  40.833653, -73.938817,,,0,
400266,"EDGECOMBE AV/W 158 ST",,  40.832421, -73.939905,,,0,
400267,"EDGECOMBE AV/W 155 ST",,  40.830618, -73.940438,,,0,
400268,"W 155 ST/EDGECOMBE AV",,  40.830182, -73.939846,,,0,
400271,"ADAM C POWELL BLVD/W 154 ST",,  40.827574, -73.935345,,,0,
400272,"ADAM C POWELL BLVD/W 151 ST",,  40.825776, -73.936202,,,0,
400274,"ADAM C POWELL BLVD/W 148 ST",,  40.823366, -73.938028,,,0,
400275,"ADAM C POWELL BLVD/W 145 ST",,  40.821387, -73.939471,,,0,
400276,"ADAM C POWELL BLVD/W 142 ST",,  40.819535, -73.940820,,,0,
400277,"ADAM C POWELL BLVD/W 140 ST",,  40.818303, -73.941721,,,0,
400278,"ADAM C POWELL BLVD/W 138 ST",,  40.817028, -73.942661,,,0,
400279,"ADAM C POWELL BLVD/W 135 ST",,  40.815277, -73.943909,,,0,
400280,"ADAM C POWELL BLVD/W 132 ST",,  40.813155, -73.945461,,,0,
400281,"ADAM C POWELL BLVD/W 130 ST",,  40.812037, -73.946257,,,0,
400282,"ADAM C POWELL BLVD/W 128 ST",,  40.810701, -73.947255,,,0,
400283,"ADAM C POWELL BLVD/W 125 ST",,  40.809180, -73.948379,,,0,
400284,"ADAM C POWELL BLVD/W 122 ST",,  40.806837, -73.950097,,,0,
400285,"ADAM C POWELL BLVD/W 120 ST",,  40.805602, -73.950997,,,0,
400287,"ADAM C POWELL BLVD/W 116 ST",,  40.803591, -73.952433,,,0,
400288,"ADAM C POWELL BLVD/W 114 ST",,  40.801714, -73.953836,,,0,
400289,"ADAM C POWELL BLVD/W 112 ST",,  40.800460, -73.954750,,,0,
400290,"CENTRAL PARK NORTH/ADAM C POWELL BLVD",,  40.799173, -73.954860,,,0,
400292,"CENTRAL PARK NORTH/5 AV",,  40.797099, -73.949858,,,0,
400316,"5 AV/W 56 ST",,  40.761999, -73.974749,,,0,
400322,"5 AV/W 39 ST",,  40.751310, -73.982589,,,0,
400323,"5 AV/W 36 ST",,  40.749477, -73.983921,,,0,
400324,"5 AV/W 33 ST",,  40.747494, -73.985338,,,0,
400325,"5 AV/W 31 ST",,  40.746263, -73.986268,,,0,
400327,"5 AV/W 26 ST",,  40.743534, -73.988188,,,0,
400329,"5 AV/W 23 ST",,  40.741240, -73.990062,,,0,
400330,"5 AV/W 20 ST",,  40.739407, -73.991260,,,0,
400331,"5 AV/W 17 ST",,  40.737670, -73.992523,,,0,
400333,"5 AV/W 12 ST",,  40.734469, -73.994847,,,0,
400334,"5 AV/W 10 ST",,  40.733223, -73.995749,,,0,
400335,"E 8 ST/5 AV",,  40.731996, -73.995926,,,0,
400336,"E 8 ST/UNIVERSITY PL",,  40.731417, -73.994502,,,0,
400337,"E 8 ST/MERCER ST",,  40.730576, -73.992590,,,0,
400352,"MADISON AV/E 30 ST",,  40.745510, -73.984493,,,0,
400353,"MADISON AV/E 32 ST",,  40.746763, -73.983626,,,0,
400354,"MADISON AV/E 34 ST",,  40.748328, -73.982437,,,0,
400358,"MADISON AV/E 45 ST",,  40.755233, -73.977403,,,0,
400360,"MADISON AV/E 49 ST",,  40.757429, -73.975822,,,0,
400362,"MADISON AV/E 55  ST",,  40.761386, -73.972943,,,0,
400363,"MADISON AV/E 57 ST",,  40.762702, -73.971997,,,0,
400364,"MADISON AV/E 60  ST",,  40.764570, -73.970598,,,0,
400390,"CATHEDRAL PKWY/FREDERICK DOUGLASS BLVD",,  40.800780, -73.958486,,,0,
400394,"MANHATTAN AV/W 116 ST",,  40.804877, -73.956842,,,0,
400395,"MANHATTAN AV/W 119 ST",,  40.807171, -73.955168,,,0,
400396,"MANHATTAN AV/W 121 ST",,  40.808447, -73.954236,,,0,
400397,"SAINT NICHOLAS AV/W 125 ST",,  40.811052, -73.952325,,,0,
400398,"SAINT NICHOLAS AV/W 127 ST",,  40.812206, -73.951155,,,0,
400399,"SAINT NICHOLAS AV/W 130 ST",,  40.814014, -73.949575,,,0,
400400,"SAINT NICHOLAS AV/W 133 ST",,  40.815562, -73.948647,,,0,
400401,"SAINT NICHOLAS AV/W 135 ST",,  40.816973, -73.948012,,,0,
400403,"SAINT NICHOLAS AV/W 139 ST",,  40.820150, -73.946481,,,0,
400404,"SAINT NICHOLAS AV/W 141 ST",,  40.821124, -73.946034,,,0,
400405,"SAINT NICHOLAS AV/W 144 ST",,  40.823278, -73.945037,,,0,
400406,"SAINT NICHOLAS AV/W 145 ST",,  40.824338, -73.944408,,,0,
400408,"SAINT NICHOLAS AV/W 151 ST",,  40.828325, -73.942272,,,0,
400409,"SAINT NICHOLAS AV/W 153 ST",,  40.829645, -73.941744,,,0,
400418,"SAINT NICHOLAS AV/W 170 ST",,  40.842529, -73.938555,,,0,
400419,"SAINT NICHOLAS AV/W 173 ST",,  40.844406, -73.937188,,,0,
400422,"SAINT NICHOLAS AV/W 179 ST",,  40.848225, -73.934397,,,0,
400423,"SAINT NICHOLAS AV/W 181 ST",,  40.849572, -73.933416,,,0,
400426,"SAINT NICHOLAS AV/W 187 ST",,  40.853358, -73.930644,,,0,
400448,"SAINT NICHOLAS AV/W 192 ST",,  40.856246, -73.928691,,,0,
400449,"SAINT NICHOLAS AV/W 190 ST",,  40.854494, -73.930039,,,0,
400452,"SAINT NICHOLAS AV/W 184 ST",,  40.850790, -73.932783,,,0,
400453,"SAINT NICHOLAS AV/W 181 ST",,  40.849015, -73.934086,,,0,
400454,"SAINT NICHOLAS AV/W 178 ST",,  40.847482, -73.935168,,,0,
400457,"SAINT NICHOLAS AV/W 172 ST",,  40.843215, -73.938316,,,0,
400461,"SAINT NICHOLAS AV/W 164 ST",,  40.837543, -73.940115,,,0,
400462,"SAINT NICHOLAS AV/W 162 ST",,  40.836290, -73.940039,,,0,
400467,"SAINT NICHOLAS AV/W 150 ST",,  40.827466, -73.942831,,,0,
400468,"SAINT NICHOLAS AV/W 148 ST",,  40.825710, -73.943669,,,0,
400469,"SAINT NICHOLAS AV/W 145 ST",,  40.823764, -73.945033,,,0,
400470,"SAINT NICHOLAS AV/W 142 ST",,  40.822296, -73.945724,,,0,
400471,"SAINT NICHOLAS AV/W 141 ST",,  40.821042, -73.946307,,,0,
400472,"SAINT NICHOLAS AV/W 138 ST",,  40.818937, -73.947284,,,0,
400473,"SAINT NICHOLAS AV/W 135 ST",,  40.817178, -73.948099,,,0,
400474,"SAINT NICHOLAS AV/W 133 ST",,  40.815370, -73.948945,,,0,
400475,"SAINT NICHOLAS AV/W 130 ST",,  40.813469, -73.950237,,,0,
400476,"SAINT NICHOLAS AV/W 128 ST",,  40.812363, -73.951246,,,0,
400477,"SAINT NICHOLAS AV/W 125 ST",,  40.810492, -73.952926,,,0,
400479,"MANHATTAN AV/W 122 ST",,  40.808628, -73.954290,,,0,
400482,"MANHATTAN AV/W 116 ST",,  40.804751, -73.957121,,,0,
400483,"MANHATTAN AV/W 114 ST",,  40.803829, -73.957789,,,0,
400484,"MANHATTAN AV/W 112 ST",,  40.802216, -73.958968,,,0,
400485,"CATHEDRAL PKWY/MANHATTAN AV",,  40.801047, -73.959575,,,0,
400486,"CENTRAL PARK NORTH/CENTRAL PARK WEST",,  40.800357, -73.957727,,,0,
400512,"5 AV/W 59 ST",,  40.764429, -73.972966,,,0,
400514,"5 AV/W 52 ST",,  40.759924, -73.976306,,,0,
400515,"5 AV/W 49 ST",,  40.758031, -73.977678,,,0,
400516,"5 AV/W 46 ST",,  40.756156, -73.979047,,,0,
400518,"5 AV/W 41 ST",,  40.753191, -73.981154,,,0,
400519,"5 AV/W 38 ST",,  40.750927, -73.982808,,,0,
400561,"MADISON AV/E 42 ST",,  40.753337, -73.978759,,,0,
400595,"CATHEDRAL PKWY/MANHATTAN AV",,  40.801417, -73.959954,,,0,
400596,"CATHEDRAL PKWY/MORNINGSIDE DR",,  40.802016, -73.961395,,,0,
400597,"CATHEDRAL PKWY/AMSTERDAM AV",,  40.803219, -73.964208,,,0,
400598,"CATHEDRAL PKWY/BROADWAY",,  40.804038, -73.966264,,,0,
400599,"RIVERSIDE DR/W 112 ST",,  40.806297, -73.967664,,,0,
400602,"RIVERSIDE DR/W 119 ST",,  40.810907, -73.964175,,,0,
400609,"BROADWAY/W 137 ST",,  40.821240, -73.954014,,,0,
400610,"BROADWAY/W 139 ST",,  40.822815, -73.952874,,,0,
400611,"BROADWAY/W 141 ST",,  40.824080, -73.951948,,,0,
400612,"BROADWAY/W 143 ST",,  40.825312, -73.951051,,,0,
400613,"BROADWAY/W 145 ST",,  40.826791, -73.949970,,,0,
400614,"BROADWAY/W 147 ST",,  40.827916, -73.949145,,,0,
400615,"BROADWAY/W 149 ST",,  40.829167, -73.948237,,,0,
400616,"BROADWAY/W 151 ST",,  40.830413, -73.947322,,,0,
400617,"BROADWAY/W 153 ST",,  40.831697, -73.946385,,,0,
400618,"BROADWAY/W 155 ST",,  40.832992, -73.945441,,,0,
400619,"BROADWAY/W 157 ST",,  40.834257, -73.944519,,,0,
400620,"BROADWAY/W 159 ST",,  40.835516, -73.943600,,,0,
400621,"BROADWAY/W 161 ST",,  40.836740, -73.942702,,,0,
400622,"BROADWAY/W 163 ST",,  40.838005, -73.941772,,,0,
400623,"BROADWAY/W 165 ST",,  40.839363, -73.940785,,,0,
400624,"BROADWAY/W 167 ST",,  40.840308, -73.940110,,,0,
400626,"FORT WASHINGTON AV/W 171 ST",,  40.844315, -73.940871,,,0,
400627,"FORT WASHINGTON AV/W 173 ST",,  40.845700, -73.940298,,,0,
400628,"FORT WASHINGTON AV/W 175 ST",,  40.846825, -73.939845,,,0,
400629,"FORT WASHINGTON AV/W 177 ST",,  40.847906, -73.939407,,,0,
400630,"FORT WASHINGTON AV/W 179 ST",,  40.849229, -73.938932,,,0,
400631,"FORT WASHINGTON AV/W 181 ST",,  40.851202, -73.938078,,,0,
400632,"FORT WASHINGTON AV/W 183 ST",,  40.852396, -73.937654,,,0,
400633,"FORT WASHINGTON AV/W 185 ST",,  40.853639, -73.937266,,,0,
400634,"FORT WASHINGTON AV/W 187 ST",,  40.855070, -73.936723,,,0,
400635,"FORT WASHINGTON AV/W 190 ST",,  40.857335, -73.935335,,,0,
400636,"FORT WASHINGTON AV/CABRINI BLVD",,  40.859129, -73.934142,,,0,
400639,"FORT WASHINGTON AV/CABRINI BLVD",,  40.859160, -73.934198,,,0,
400640,"FORT WASHINGTON AV/W 190 ST",,  40.856809, -73.935921,,,0,
400641,"FORT WASHINGTON AV/W 187 ST",,  40.854822, -73.937062,,,0,
400642,"FORT WASHINGTON AV/W 185 ST",,  40.853134, -73.937591,,,0,
400643,"FORT WASHINGTON AV/W 183 ST",,  40.851888, -73.937987,,,0,
400644,"FORT WASHINGTON AV/W 181 ST",,  40.850634, -73.938487,,,0,
400645,"FORT WASHINGTON AV/W 179 ST",,  40.849216, -73.939025,,,0,
400646,"FORT WASHINGTON AV/W 177 ST",,  40.847583, -73.939718,,,0,
400647,"FORT WASHINGTON AV/W 174 ST",,  40.845854, -73.940410,,,0,
400648,"FORT WASHINGTON AV/W 172 ST",,  40.844435, -73.940982,,,0,
400649,"FORT WASHINGTON AV/W 170 ST",,  40.843204, -73.941912,,,0,
400655,"BROADWAY/W 157 ST",,  40.834229, -73.944922,,,0,
400656,"BROADWAY/W 155 ST",,  40.832512, -73.946226,,,0,
400657,"BROADWAY/W 152 ST",,  40.830668, -73.947579,,,0,
400658,"BROADWAY/W 150 ST",,  40.829398, -73.948497,,,0,
400659,"BROADWAY/W 147 ST",,  40.827513, -73.949879,,,0,
400661,"BROADWAY/W 142 ST",,  40.824316, -73.952208,,,0,
400662,"BROADWAY/W 140 ST",,  40.823073, -73.953123,,,0,
400663,"BROADWAY/W 138 ST",,  40.821841, -73.954028,,,0,
400676,"CATHEDRAL PKWY/BROADWAY",,  40.803862, -73.966205,,,0,
400677,"CATHEDRAL PKWY/AMSTERDAM AV",,  40.802722, -73.963511,,,0,
400678,"CATHEDRAL PKWY/COLUMBUS AV",,  40.801508, -73.960792,,,0,
400716,"W 34 ST/BROADWAY",,  40.749982, -73.988050,,,0,
400719,"WEST HOUSTON ST/SULLIVAN ST",,  40.727752, -74.001516,,,0,
400722,"6 AV/W 3 ST",,  40.730879, -74.001389,,,0,
400723,"6 AV/WAVERLY PL",,  40.733006, -73.999838,,,0,
400724,"6 AV/W 10 ST",,  40.734865, -73.998466,,,0,
400725,"6 AV/W 12 ST",,  40.736155, -73.997539,,,0,
400731,"6 AV/W 27 ST",,  40.745283, -73.990927,,,0,
400732,"6 AV/W 29 ST",,  40.746542, -73.990097,,,0,
400744,"W 57 ST/7 AV",,  40.765736, -73.980402,,,0,
400745,"W 57 ST/BROADWAY",,  40.766518, -73.982248,,,0,
400747,"BROADWAY/W 63 ST",,  40.771860, -73.981984,,,0,
400750,"BROADWAY/W 69 ST",,  40.776682, -73.981922,,,0,
400751,"W 72 ST/BROADWAY",,  40.779127, -73.982766,,,0,
400752,"W 72 ST/WEST END AV",,  40.780124, -73.984968,,,0,
400755,"RIVERSIDE DR/W 77 ST",,  40.783989, -73.983566,,,0,
400756,"RIVERSIDE DR/W 79 ST",,  40.785215, -73.982281,,,0,
400759,"RIVERSIDE DR/W 85 ST",,  40.789293, -73.980760,,,0,
400760,"RIVERSIDE DR/W 87 ST",,  40.790737, -73.979671,,,0,
400761,"RIVERSIDE DR/W 89 ST",,  40.791852, -73.978234,,,0,
400762,"RIVERSIDE DR/W 91 ST",,  40.792603, -73.977074,,,0,
400764,"RIVERSIDE DR/W 97 ST",,  40.796490, -73.974307,,,0,
400768,"RIVERSIDE DR/W 106 ST",,  40.802241, -73.970219,,,0,
400769,"RIVERSIDE DR/W 108 ST",,  40.803674, -73.969149,,,0,
400771,"RIVERSIDE DR/W 114 ST",,  40.807864, -73.966626,,,0,
400772,"RIVERSIDE DR/W 116 ST",,  40.809122, -73.965499,,,0,
400796,"BROADWAY/W 171 ST",,  40.843509, -73.939006,,,0,
400798,"BROADWAY/W 175 ST",,  40.846487, -73.938292,,,0,
400799,"W 178 ST/BROADWAY",,  40.848030, -73.936989,,,0,
400808,"BROADWAY/W 178 ST",,  40.848425, -73.937697,,,0,
400809,"BROADWAY/W 176 ST",,  40.846657, -73.938432,,,0,
400810,"BROADWAY/W 174 ST",,  40.845164, -73.938824,,,0,
400811,"BROADWAY/W 172 ST",,  40.843646, -73.939171,,,0,
400812,"BROADWAY/W 170 ST",,  40.842568, -73.939311,,,0,
400814,"BROADWAY/W 164 ST",,  40.838197, -73.942072,,,0,
400815,"BROADWAY/W 162 ST",,  40.836998, -73.942951,,,0,
400816,"BROADWAY/W 160 ST",,  40.835736, -73.943874,,,0,
400834,"RIVERSIDE DR/W 116 ST",,  40.808776, -73.966007,,,0,
400835,"RIVERSIDE DR/W 114 ST",,  40.807536, -73.967154,,,0,
400836,"RIVERSIDE DR/W 112 ST",,  40.806236, -73.967951,,,0,
400837,"RIVERSIDE DR/W 108 ST",,  40.803581, -73.969521,,,0,
400838,"RIVERSIDE DR/W 106 ST",,  40.802324, -73.970472,,,0,
400840,"RIVERSIDE DR/W 100 ST",,  40.798412, -73.973916,,,0,
400841,"RIVERSIDE DR/W 97 ST",,  40.796511, -73.974404,,,0,
400843,"RIVERSIDE DR/W 91 ST",,  40.792862, -73.977067,,,0,
400846,"RIVERSIDE DR/W 86 ST",,  40.789741, -73.980600,,,0,
400847,"RIVERSIDE DR/W 84 ST",,  40.788278, -73.981178,,,0,
400848,"RIVERSIDE DR/W 82 ST",,  40.786689, -73.981341,,,0,
400849,"RIVERSIDE DR/W 80 ST",,  40.785449, -73.982266,,,0,
400851,"RIVERSIDE DR/W 76 ST",,  40.783055, -73.984578,,,0,
400852,"RIVERSIDE DR/W 73 ST",,  40.781412, -73.985318,,,0,
400853,"W 72 ST/WEST END AV",,  40.779553, -73.984116,,,0,
400856,"BROADWAY/W 68 ST",,  40.775414, -73.982417,,,0,
400858,"BROADWAY/W 64 ST",,  40.771797, -73.982364,,,0,
400860,"BROADWAY/W 61 ST",,  40.769470, -73.982326,,,0,
400861,"COLUMBUS CIRCLE/8 AV",,  40.767676, -73.982261,,,0,
400890,"WEST HOUSTON ST/GREENE ST",,  40.726230, -73.998164,,,0,
400903,"STATE ST/BRIDGE ST",,  40.704209, -74.014192,,,0,
400910,"CHURCH ST/CHAMBERS ST",,  40.714954, -74.007835,,,0,
400913,"6 AV/WHITE ST",,  40.719318, -74.005054,,,0,
400916,"6 AV/BROOME ST",,  40.724232, -74.004455,,,0,
400917,"6 AV/SPRING ST",,  40.725730, -74.003870,,,0,
400919,"6 AV/WEST HOUSTON ST",,  40.728700, -74.002540,,,0,
400929,"6 AV/W 23 ST",,  40.743027, -73.992644,,,0,
400933,"6 AV/W 34 ST",,  40.749860, -73.987669,,,0,
400936,"6 AV/W 42 ST",,  40.755109, -73.983786,,,0,
400938,"6 AV/W 47 ST",,  40.758290, -73.981468,,,0,
400940,"6 AV/W 51 ST",,  40.760748, -73.979670,,,0,
400941,"6 AV/W 54 ST",,  40.762617, -73.978301,,,0,
400943,"CENTRAL PARK SOUTH/6 AV",,  40.766128, -73.977019,,,0,
400948,"7 AV/W 58 ST",,  40.766137, -73.979694,,,0,
400950,"7 AV/W 54 ST",,  40.763718, -73.981405,,,0,
400988,"BROADWAY/THAMES ST",,  40.708643, -74.011062,,,0,
401014,"CENTRAL PARK SOUTH/7 AV",,  40.767201, -73.979581,,,0,
401015,"CENTRAL PARK SOUTH/COLUMBUS CIRCLE",,  40.767838, -73.981242,,,0,
401016,"BROADWAY/W 61 ST",,  40.769517, -73.981883,,,0,
